normalized_description,total_units_sold,total_income,total_cost,total_margin,avg_ticket_price,sale_frequency_days,cantidad_total_importada,costo_unitario_promedio_import,gastos_logisticos_promedio,tiempo_promedio_entrega,ultima_fecha_importacion,Existencias,coverage_days,low_stock_flag,stock_rotation,demanda_diaria_estimada,cantidad_a_importar,dias_hasta_proxima_importacion
stryke shirt dark navy l,6,11120.7,6094.638024,5026.061976000001,1853.45,0,,,,17.783699750459917,2024-12-01,18.0,3.6,1.0,,0.06666666666666667,1.1855799833639944,212
stryke shirt dark navy m,10,18534.48,10621.743518,7912.736482000001,1853.448,2,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.1111111111111111,1.9759666389399906,212
stryke shirt dark navy m,10,18534.48,10621.743518,7912.736482000001,1853.448,2,,,,17.783699750459917,2024-12-01,16.0,3.2,1.0,,0.1111111111111111,1.9759666389399906,212
stryke shirt dark navy s,6,11120.7,6153.930454,4966.769546,1853.45,2,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.06666666666666667,1.1855799833639944,212
stryke shirt khaki l,1,1505.25,969.620551,535.629449,1505.25,1,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.011111111111111112,0.19759666389399907,212
stryke shirt ranger green l,2,3706.88,1725.078948,1981.801052,1853.44,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
stryke shirt ranger green m,4,7413.780000000001,3664.32005,3749.45995,1853.445,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.044444444444444446,0.7903866555759963,212
stryke shirt ranger green s,2,3706.9,1725.092092,1981.807908,1853.45,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
stryke shirt storm l,4,7413.8,3974.224792,3439.575208,1853.45,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.044444444444444446,0.7903866555759963,212
stryke shirt tdu green m,2,3706.9,1853.358408,1853.541592,1853.45,1,,,,17.783699750459917,2024-12-01,12.0,2.4,1.0,,0.022222222222222223,0.39519332778799815,212
stryke shirt tdu green s,2,3706.9,1813.072648,1893.827352,1853.45,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
stryke shirt tdu green s,2,3706.9,1813.072648,1893.827352,1853.45,0,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.022222222222222223,0.39519332778799815,212
stryke shirt tundra l,4,7413.8,3450.157896,3963.642104,1853.45,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.044444444444444446,0.7903866555759963,212
stryke shirt tundra s,2,3706.9,1739.133404,1967.766596,1853.45,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
stryke tdu pant mcm multicam 30 30,4,15275.88,8119.141132,7156.738868,3818.97,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.044444444444444446,0.7903866555759963,212
stryke tdu pant mcm multicam 36 32,2,7637.94,4059.570566,3578.369434,3818.97,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
super hornet patch blue 1sz,4,506.88,334.0088,172.8712,126.72,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
"suspension nxt,nn,slvr,clp,e3/12,mpt945",4,4793.08,2658.055532,2135.024468,1198.27,0,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.044444444444444446,0.7903866555759963,212
sw100 esposas de manos smith & wesson,24,21386.4,17280.0,4106.4000000000015,891.1,0,,,,17.783699750459917,2024-12-01,,,,,0.26666666666666666,4.742319933455978,212
sweet beat patch blue 1 sz,2,293.1,169.3464,123.75360000000003,146.55,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
sweet beat patch blue 1 sz,2,293.1,169.3464,123.75360000000003,146.55,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
switch-black body white/ir leds dual,4,6758.64,2862.32308,3896.31692,1689.66,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
taclite pro l/s shirt battle brown m,2,3017.24,1602.448174,1414.7918259999997,1508.62,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt black l,2,3017.24,1562.129096,1455.110904,1508.62,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt black l,2,3017.24,1562.129096,1455.110904,1508.62,0,,,,17.783699750459917,2024-12-01,18.0,3.6,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt black m,1,1.0,919.95561,-918.95561,1.0,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.011111111111111112,0.19759666389399907,212
taclite pro l/s shirt black m,1,1.0,919.95561,-918.95561,1.0,0,,,,17.783699750459917,2024-12-01,25.0,5.0,1.0,,0.011111111111111112,0.19759666389399907,212
taclite pro l/s shirt black s,2,3017.24,1536.666782,1480.5732179999998,1508.62,1,,,,17.783699750459917,2024-12-01,23.0,4.6,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt coyote m,3,3018.24,2278.4636250000003,739.7763749999997,1006.08,0,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.03333333333333333,0.5927899916819972,212
taclite pro l/s shirt coyote s,2,3017.24,1523.105456,1494.1345439999998,1508.62,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt coyote s,2,3017.24,1523.105456,1494.1345439999998,1508.62,0,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt dark navy 2xl,3,4852.37,2369.739645,2482.630355,1617.4566666666667,1,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.03333333333333333,0.5927899916819972,212
taclite pro l/s shirt dark navy 3xl,2,3534.48,1644.94972,1889.53028,1767.24,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt dark navy m,4,6034.48,3379.332348,2655.147652,1508.62,2,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.044444444444444446,0.7903866555759963,212
taclite pro l/s shirt dark navy m,4,6034.48,3379.332348,2655.147652,1508.62,2,,,,17.783699750459917,2024-12-01,25.0,5.0,1.0,,0.044444444444444446,0.7903866555759963,212
taclite pro l/s shirt dark navy s,4,6034.48,3409.1064020000003,2625.373597999999,1508.62,0,,,,17.783699750459917,2024-12-01,26.0,5.2,1.0,,0.044444444444444446,0.7903866555759963,212
taclite pro l/s shirt storm l,2,3017.24,1711.961956,1305.2780439999997,1508.62,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt storm l,2,3017.24,1711.961956,1305.2780439999997,1508.62,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt storm m,2,3017.24,1532.630698,1484.6093019999998,1508.62,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt storm m,2,3017.24,1532.630698,1484.6093019999998,1508.62,0,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt storm s,2,3017.24,1539.960928,1477.2790719999998,1508.62,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt storm s,2,3017.24,1539.960928,1477.2790719999998,1508.62,1,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt tdu green xl,2,3017.24,1566.91469,1450.3253099999995,1508.62,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt tdu green xl,2,3017.24,1566.91469,1450.3253099999995,1508.62,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt tdu khaki m,4,6955.16,3423.923912,3531.236088,1738.79,0,21.0,107525.0,23810.0,24.0,2024-12-21,0.0,0.0,1.0,,0.044444444444444446,1.0666666666666667,192
taclite pro l/s shirt tdu khaki m,4,6955.16,3423.923912,3531.236088,1738.79,0,21.0,107525.0,23810.0,24.0,2024-12-21,4.0,0.8,1.0,,0.044444444444444446,1.0666666666666667,192
taclite pro l/s shirt tundra s,2,3017.24,1711.961956,1305.2780439999997,1508.62,0,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt white 2xl,6,10357.76,5084.352948,5273.4070520000005,1617.4566666666667,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
taclite pro l/s shirt white 2xl,6,10357.76,5084.352948,5273.4070520000005,1617.4566666666667,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.06666666666666667,1.1855799833639944,212
taclite pro l/s shirt white l,29,53218.77,25360.511716,27858.258284000003,1835.13,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.32222222222222224,5.730303252925974,212
taclite pro l/s shirt white l,29,53218.77,25360.511716,27858.258284000003,1835.13,1,,,,17.783699750459917,2024-12-01,23.0,4.6,1.0,,0.32222222222222224,5.730303252925974,212
taclite pro l/s shirt white m,2,2469.0,1801.699012,667.300988,1234.5,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt white m,2,2469.0,1801.699012,667.300988,1234.5,1,,,,17.783699750459917,2024-12-01,27.0,5.4,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro l/s shirt white s,26,44908.62,23006.952808,21901.667192,1596.0477777777778,2,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.28888888888888886,5.137513261243975,212
taclite pro l/s shirt white s,26,44908.62,23006.952808,21901.667192,1596.0477777777778,2,,,,17.783699750459917,2024-12-01,24.0,4.8,1.0,,0.28888888888888886,5.137513261243975,212
taclite pro l/s shirt white xl,14,25691.82,11857.854162,13833.965838,1835.13,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.15555555555555556,2.766353294515987,212
taclite pro l/s shirt white xl,14,25691.82,11857.854162,13833.965838,1835.13,1,,,,17.783699750459917,2024-12-01,18.0,3.6,1.0,,0.15555555555555556,2.766353294515987,212
taclite pro s/s shirt black l,2,2741.38,1441.165732,1300.2142680000002,1370.69,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt black l,2,2741.38,1441.165732,1300.2142680000002,1370.69,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt black l,2,2741.38,1441.165732,1300.2142680000002,1370.69,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt charcoal s,2,2741.38,1441.165374,1300.2146260000002,1370.69,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt charcoal s,2,2741.38,1441.165374,1300.2146260000002,1370.69,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt charcoal s,2,2741.38,1441.165374,1300.2146260000002,1370.69,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt dark navy s,2,2741.38,1543.717986,1197.662014,1370.69,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt dark navy s,2,2741.38,1543.717986,1197.662014,1370.69,1,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu green s,2,2741.38,1438.987138,1302.3928620000002,1370.69,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu green s,2,2741.38,1438.987138,1302.3928620000002,1370.69,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu green s,2,2741.38,1438.987138,1302.3928620000002,1370.69,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu khaki l,2,2741.38,1358.868756,1382.511244,1370.69,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu khaki l,2,2741.38,1358.868756,1382.511244,1370.69,1,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu khaki m,2,2741.38,1348.752076,1392.627924,1370.69,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu khaki m,2,2741.38,1348.752076,1392.627924,1370.69,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu khaki s,2,2741.38,1443.223114,1298.1568860000002,1370.69,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt tdu khaki s,2,2741.38,1443.223114,1298.1568860000002,1370.69,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt white 2xl,2,3670.26,1434.610564,2235.649436,1835.13,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt white 2xl,2,3670.26,1434.610564,2235.649436,1835.13,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
taclite pro s/s shirt white l,8,13752.160000000002,7340.915688000001,6411.244312000001,1525.503333333333,2,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
taclite pro s/s shirt white l,8,13752.160000000002,7340.915688000001,6411.244312000001,1525.503333333333,2,,,,17.783699750459917,2024-12-01,20.0,4.0,1.0,,0.08888888888888889,1.5807733111519926,212
taclite pro s/s shirt white l,8,13752.160000000002,7340.915688000001,6411.244312000001,1525.503333333333,2,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
taclite tdu pant dark navy m r,2,2713.2,1621.396146,1091.8038539999998,1356.6,0,,,,17.783699750459917,2024-12-01,24.0,4.8,1.0,,0.022222222222222223,0.39519332778799815,212
taclite uniform cap black 1sz,6,2482.74,1546.157418,936.582582,413.79,1,,,,17.783699750459917,2024-12-01,,,,,0.06666666666666667,1.1855799833639944,212
taclite uniform cap dark navy 1sz,150,29773.5,42322.362,-12548.862,198.49,0,,,,17.783699750459917,2024-12-01,,,,,1.6666666666666667,29.639499584099863,212
taclite uniform cap tdu green 1 sz,2,827.58,574.630726,252.9492740000001,413.79,1,37.0,30081.0,98585.0,24.0,2024-12-21,7.0,1.4,1.0,,0.022222222222222223,0.5333333333333333,192
taclite uniform cap tdu khaki 1 sz,2,827.58,455.773556,371.80644400000006,413.79,1,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.022222222222222223,0.39519332778799815,212
taclite uniform cap tdu khaki 1 sz,2,827.58,455.773556,371.80644400000006,413.79,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
taco gnome patch multi 1sz,2,379.3,162.691372,216.608628,189.65,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
tactec plate carrier black 1 sz,17,70633.6,49080.345165,21553.254835000003,4364.37090909091,1,,,,17.783699750459917,2024-12-01,13.0,2.6,1.0,,0.18888888888888888,3.3591432861979844,212
tactec plate carrier dark navy 1 sz,1,3545.1,2708.308845,836.7911549999999,3545.1,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.011111111111111112,0.19759666389399907,212
tactec plate carrier mcm multicam 1 sz,4,12078.54,8730.963396,3347.5766039999994,3019.635,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
tactec plate carrier mcm multicam 1 sz,4,12078.54,8730.963396,3347.5766039999994,3019.635,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
tactec plate carrier ranger green 1 sz,3,10635.3,7374.400986000001,3260.899013999999,3545.1,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.03333333333333333,0.5927899916819972,212
tactec plate carrier ranger green 1 sz,3,10635.3,7374.400986000001,3260.899013999999,3545.1,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.03333333333333333,0.5927899916819972,212
tactec plate carrier storm 1 sz,1,3545.1,2675.852326,869.2476739999997,3545.1,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.011111111111111112,0.19759666389399907,212
tactl chihuahua s/s tee navy l,4,1844.84,657.057248,1187.782752,461.21,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
tbl mission s/s tee heather grey m,2,1336.2,734.282928,601.9170720000001,668.1,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
tclt pdu a-cl pant midnight navy 30,383,683655.0,343704.226427,339950.773573,1785.0,1,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,4.2555555555555555,75.67952227140165,212
tclt pdu a-cl pant midnight navy 34,865,1544025.0,772067.71814,771957.28186,1785.0,1,,,,17.783699750459917,2024-12-01,46.0,9.2,1.0,,9.61111111111111,170.9211142683092,212
tclt pdu a-cl pant midnight navy 38,234,417690.0,209930.242392,207759.757608,1785.0,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,2.6,46.23761935119578,212
tclt pdu a-cl pant midnight navy 40,66,117810.0,58925.933418,58884.066582,1785.0,1,,,,17.783699750459917,2024-12-01,12.0,2.4,1.0,,0.7333333333333333,13.041379817003937,212
tclt pdu a-cl pant midnight navy 42,40,71400.0,35706.23252,35693.76748,1785.0,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.4444444444444444,7.903866555759962,212
tclt pdu a-cl pant midnight nvy 32,808,1442280.0,720945.55076,721334.44924,1785.0,1,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,8.977777777777778,159.65810442635126,212
tclt pdu a-cl pant midnight nvy 32,808,1442280.0,720945.55076,721334.44924,1785.0,1,,,,17.783699750459917,2024-12-01,31.0,6.2,1.0,,8.977777777777778,159.65810442635126,212
tclt pdu a-cl pant midnight nvy 36,499,890715.0,445582.077445,445132.922555,1785.0,1,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,5.544444444444444,98.60073528310554,212
tclt pdu a-cl pant midnight nvy 36,499,890715.0,445582.077445,445132.922555,1785.0,1,,,,17.783699750459917,2024-12-01,35.0,7.0,1.0,,5.544444444444444,98.60073528310554,212
tclt pdu a-cl pant midnight nvy 44,18,32130.0,16180.920756,15949.079244,1785.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.2,3.5567399500919836,212
tclt pdu a-cl pant midnight nvy 44,18,32130.0,16180.920756,15949.079244,1785.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.2,3.5567399500919836,212
tclt pdu a-cl pant midnight nvy 46,10,17850.0,10276.81844,7573.181560000001,1785.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.1111111111111111,1.9759666389399906,212
tclt pdu a-cl pant midnight nvy 46,10,17850.0,10276.81844,7573.181560000001,1785.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.1111111111111111,1.9759666389399906,212
tclt pdu a-cl pant midnight nvy 48,6,10710.0,6343.743012000001,4366.256987999999,1785.0,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.06666666666666667,1.1855799833639944,212
tclt pdu l/s b-cl shirt midnight nvy 2xl,18,34524.0,17286.450606000002,17237.549393999998,1918.0,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.2,3.5567399500919836,212
tclt pdu l/s b-cl shirt midnight nvy 3xl,7,13426.0,7735.985481,5690.014519,1918.0,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.07777777777777778,1.3831766472579936,212
tclt pdu l/s b-cl shirt midnight nvy l r,302,579236.0,290630.111928,288605.888072,1918.0,1,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,3.3555555555555556,59.674192495987725,212
tclt pdu l/s b-cl shirt midnight nvy l r,302,579236.0,290630.111928,288605.888072,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.3555555555555556,59.674192495987725,212
tclt pdu l/s b-cl shirt midnight nvy l r,302,579236.0,290630.111928,288605.888072,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.3555555555555556,59.674192495987725,212
tclt pdu l/s b-cl shirt midnight nvy m r,764,1465352.0,734740.2309719999,730611.7690280001,1918.0,1,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,8.488888888888889,150.9638512150153,212
tclt pdu l/s b-cl shirt midnight nvy m r,764,1465352.0,734740.2309719999,730611.7690280001,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,8.488888888888889,150.9638512150153,212
tclt pdu l/s b-cl shirt midnight nvy m r,764,1465352.0,734740.2309719999,730611.7690280001,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,8.488888888888889,150.9638512150153,212
tclt pdu l/s b-cl shirt midnight nvy s r,293,561974.0,281409.160553,280564.839447,1918.0,1,,,,17.783699750459917,2024-12-01,169.0,33.8,0.0,,3.2555555555555555,57.89582252094173,212
tclt pdu l/s b-cl shirt midnight nvy xl,97,186046.0,93210.245114,92835.754886,1918.0,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,1.0777777777777777,19.16687639771791,212
tclt pdu s/s b-cl shirt midn nvy 2xl r,10,19180.0,8902.24324,10277.75676,1918.0,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.1111111111111111,1.9759666389399906,212
tclt pdu s/s b-cl shirt midn nvy 3xl t,7,13426.0,7227.246131000001,6198.753868999999,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.07777777777777778,1.3831766472579936,212
tclt pdu s/s b-cl shirt midn nvy 3xl t,7,13426.0,7227.246131000001,6198.753868999999,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.07777777777777778,1.3831766472579936,212
tclt pdu s/s b-cl shirt midn nvy xl r,20,38360.0,17781.021,20578.979,1918.0,1,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.2222222222222222,3.951933277879981,212
tclt pdu s/s b-cl shirt midnight nvy 2xl,7,13426.0,6257.498464,7168.501536,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.07777777777777778,1.3831766472579936,212
tclt pdu s/s b-cl shirt midnight nvy 2xl,7,13426.0,6257.498464,7168.501536,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.07777777777777778,1.3831766472579936,212
tclt pdu s/s b-cl shirt midnight nvy l r,287,550466.0,256467.04853,293998.95147,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.188888888888889,56.71024253757774,212
tclt pdu s/s b-cl shirt midnight nvy l r,287,550466.0,256467.04853,293998.95147,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.188888888888889,56.71024253757774,212
tclt pdu s/s b-cl shirt midnight nvy l r,287,550466.0,256467.04853,293998.95147,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.188888888888889,56.71024253757774,212
tclt pdu s/s b-cl shirt midnight nvy l r,287,550466.0,256467.04853,293998.95147,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.188888888888889,56.71024253757774,212
tclt pdu s/s b-cl shirt midnight nvy m r,715,1368700.0,636968.9016,731731.0984,1822.642857142857,1,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,7.944444444444445,141.28161468420933,212
tclt pdu s/s b-cl shirt midnight nvy m r,715,1368700.0,636968.9016,731731.0984,1822.642857142857,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,7.944444444444445,141.28161468420933,212
tclt pdu s/s b-cl shirt midnight nvy m r,715,1368700.0,636968.9016,731731.0984,1822.642857142857,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,7.944444444444445,141.28161468420933,212
tclt pdu s/s b-cl shirt midnight nvy m s,5,9590.0,4453.866505,5136.133495,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.05555555555555555,0.9879833194699953,212
tclt pdu s/s b-cl shirt midnight nvy m s,5,9590.0,4453.866505,5136.133495,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.05555555555555555,0.9879833194699953,212
tclt pdu s/s b-cl shirt midnight nvy m-s,22,42196.0,22907.163598000003,19288.836402,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.24444444444444444,4.347126605667979,212
tclt pdu s/s b-cl shirt midnight nvy m-s,22,42196.0,22907.163598000003,19288.836402,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.24444444444444444,4.347126605667979,212
tclt pdu s/s b-cl shirt midnight nvy s r,281,538958.0,250645.074748,288312.925252,1918.0,1,,,,17.783699750459917,2024-12-01,23.0,4.6,1.0,,3.1222222222222222,55.52466255421374,212
tclt pdu s/s b-cl shirt midnight nvy s r,281,538958.0,250645.074748,288312.925252,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.1222222222222222,55.52466255421374,212
tclt pdu s/s b-cl shirt midnight nvy s r,281,538958.0,250645.074748,288312.925252,1918.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,3.1222222222222222,55.52466255421374,212
tclt pdu s/s b-cl shirt midnight nvy xl,72,138096.0,64364.842872,73731.15712799999,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.8,14.226959800367935,212
tclt pdu s/s b-cl shirt midnight nvy xl,72,138096.0,64364.842872,73731.15712799999,1918.0,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.8,14.226959800367935,212
tdu 1 1/2 inch belt black 2xl,4,2103.44,1099.41886,1004.02114,525.86,1,,,,17.783699750459917,2024-12-01,25.0,5.0,1.0,,0.044444444444444446,0.7903866555759963,212
tdu 1 1/2 inch belt black l,3,897.54,719.642061,177.89793899999998,299.18,1,,,,17.783699750459917,2024-12-01,18.0,3.6,1.0,,0.03333333333333333,0.5927899916819972,212
tdu 1 1/2 inch belt black m,2,896.54,486.74246,409.79754,448.27,0,,,,17.783699750459917,2024-12-01,12.0,2.4,1.0,,0.022222222222222223,0.39519332778799815,212
