"Id Referencia ","Descripcion producto","Marca  ","Línea ","Existencias ","Costo promedio "
"48016-724-2XL","RESPONSE JACKET DARK NAVY 2XL","5.11","CHAMA","19","1268.1"
"48016-724-L","RESPONSE JACKET DARK NAVY L","5.11","CHAMA","54","1001.8"
"48016-724-M","RESPONSE JACKET DARK NAVY M","5.11","CHAMA","41","1022.1"
"48016-724-S","RESPONSE JACKET DARK NAVY S","5.11","CHAMA","35","940.0"
"48016-724-XL","RESPONSE JACKET DARK NAVY XL","5.11","CHAMA","37","978.3"
"48026-019-2XL","BIG HORN JACKET BLACK 2XL","5.11","CHAMA","1","1931.9"
"48026-019-L","BIG HORN JACKET BLACK L","5.11","CHAMA","1","1132.6"
"48026-019-M","BIG HORN JACKET BLACK M","5.11","CHAMA","2","1126.3"
"48026-019-S","BIG HORN JACKET BLACK S","5.11","CHAMA","0","989.6"
"48026-019-XL","BIG HORN JACKET BLACK XL","5.11","CHAMA","1","1202.1"
"48026-724-2XL","BIG HORN JACKET DARK NAVY 2XL","5.11","CHAMA","0","1931.9"
"48026-724-3XL","BIG HORN JACKET DARK NAVY 3XL","5.11","CHAMA","0","2242.2"
"48026-724-4XL","BIG HORN JACKET DARK NAVY 4XL","5.11","CHAMA","0","1308.0"
"48026-724-L","BIG HORN JACKET DARK NAVY L","5.11","CHAMA","0","1073.9"
"48026-724-M","BIG HORN JACKET DARK NAVY M","5.11","CHAMA","2","1140.9"
"48026-724-S","BIG HORN JACKET DARK NAVY S","5.11","CHAMA","1","1126.8"
"48026-724-XL","BIG HORN JACKET DARK NAVY XL","5.11","CHAMA","0","1289.7"
"48026-724-XS","BIG HORN JACKET DARK NAVY XS","5.11","CHAMA","0","1121.8"
"48033-320-L","3-IN-1 REV HIGH-VIS PARKA HIGH VIS YLW L","5.11","CHAMA","0","3623.6"
"48033-320-M","3-IN-1 REV HIGH-VIS PARKA HIGH VIS YLW M","5.11","CHAMA","1","3799.9"
"48033-320-S","3-IN-1 REV HIGH-VIS PARKA HIGH VIS YLW S","5.11","CHAMA","0","3623.6"
"48035-019-L","PACKABLE JACKET BLACK L","5.11","CHAMA","1","607.9"
"48035-019-M","PACKABLE JACKET BLACK M","5.11","CHAMA","2","1115.0"
"48035-019-XL","PACKABLE JACKET BLACK XL","5.11","CHAMA","0","600.1"
"48035-019-XS","PACKABLE JACKET BLACK XS","5.11","CHAMA","13","599.1"
"48035-724-L","PACKABLE JACKET DARK NAVY L","5.11","CHAMA","1","643.6"
"48035-724-XL","PACKABLE JACKET DARK NAVY XL","5.11","CHAMA","3","609.4"
"48035-890-L","PACKABLE JACKET SHERIFF GRN L","5.11","CHAMA","1","541.4"
"48035-890-M","PACKABLE JACKET SHERIFF GRN M","5.11","CHAMA","5","542.4"
"48035-890-S","PACKABLE JACKET SHERIFF GRN S","5.11","CHAMA","3","577.5"
"48035-019-S","PACKABLE JACKET BLACK S","5.11","CHAMA","0","710.8"
"48096-724-S","DOUBLE DUTY JACKET DARK NAVY S","5.11","CHAMA","2","2566.9"
"48099-191-L","CHAMELEON SOFT SHELL JKT MOSS L","5.11","CHAMA","1","2895.7"
"48130-029-S","TORRENT JACKET GREY S","5.11","CHAMA","1","2472.5"
"48153-724-M","5.11 VALIANT DUTY JACKET DARK NAVY M","5.11","CHAMA","0","5161.9"
"48169-019-M","PACKABLE OPERATOR JACKET BLACK M","5.11","CHAMA","1","849.3"
"48169-019-S","PACKABLE OPERATOR JACKET BLACK S","5.11","CHAMA","0","811.1"
"48169-019-XL","PACKABLE OPERATOR JACKET BLACK XL","5.11","CHAMA","2","862.2"
"48169-724-XL","PACKABLE OPERATOR JACKET DARK NAVY XL","5.11","CHAMA","1","899.0"
"48169-890-L","PACKABLE OPERATOR JACKET SHERIFF GRN L","5.11","CHAMA","6","788.8"
"48169-890-M","PACKABLE OPERATOR JACKET SHERIFF GRN M","5.11","CHAMA","3","815.7"
"48169-890-S","PACKABLE OPERATOR JACKET SHERIFF GRN S","5.11","CHAMA","5","825.7"
"48169-890-XL","PACKABLE OPERATOR JACKET SHERIFF GRN XL","5.11","CHAMA","3","818.4"
"48353-019-L","DUTY RAIN SHELL BLACK L","5.11","CHAMA","1","1331.3"
"48353-019-M","DUTY RAIN SHELL BLACK M","5.11","CHAMA","0","1331.3"
"48353-019-S","DUTY RAIN SHELL BLACK S","5.11","CHAMA","0","1331.3"
"48353-724-L","DUTY RAIN SHELL DARK NAVY L","5.11","CHAMA","0","1331.3"
"48353-724-S","DUTY RAIN SHELL DARK NAVY S","5.11","CHAMA","0","1331.3"
"48353-186-M","DUTY RAIN SHELL RANGER GREEN M","5.11","CHAMA","0","1331.3"
"48358-019-L","3-IN-1 PARKA 2.0 BLACK L","5.11","CHAMA","0","3581.3"
"48358-019-M","3-IN-1 PARKA 2.0 BLACK M","5.11","CHAMA","2","4033.2"
"48360-019-XL-R","5-IN-1 JACKET 2.0 BLACK XL R","5.11","CHAMA","0","8756.9"
"48360-724-2XL-R","5-IN-1 JACKET 2.0 DARK NAVY 2XL R","5.11","CHAMA","0","3224.3"
"48360-724-3XL-R","5-IN-1 JACKET 2.0 DARK NAVY 3XL R","5.11","CHAMA","0","3737.0"
"48360-724-L-R","5-IN-1 JACKET 2.0 DARK NAVY L R","5.11","CHAMA","2","3527.8"
"48360-724-M-R","5-IN-1 JACKET 2.0 DARK NAVY M R","5.11","CHAMA","2","3226.6"
"48360-724-S-R","5-IN-1 JACKET 2.0 DARK NAVY S R","5.11","CHAMA","0","3522.3"
"48360-724-XS-R","5-IN-1 JACKET 2.0 DARK NAVY XS R","5.11","CHAMA","0","3428.3"
"48360-724-XL-R","5-IN-1 JACKET 2.0 DARK NAVY XL R","5.11","CHAMA","0","3228.8"
"48373-019-M","CHAMELEON SOFTSHELL 2.0 BLACK M","5.11","CHAMA","1","1809.8"
"48373-019-S","CHAMELEON SOFTSHELL 2.0 BLACK S","5.11","CHAMA","0","1845.3"
"48373-724-M","CHAMELEON SOFTSHELL 2.0 DARK NAVY M","5.11","CHAMA","0","1595.7"
"48373-724-S","CHAMELEON SOFTSHELL 2.0 DARK NAVY S","5.11","CHAMA","0","1598.8"
"48373-186-L","CHAMELEON SOFTSHELL 2.0 RANGER GREEN L","5.11","CHAMA","0","1626.7"
"48373-186-M","CHAMELEON SOFTSHELL 2.0 RANGER GREEN M","5.11","CHAMA","0","1595.7"
"48373-186-S","CHAMELEON SOFTSHELL 2.0 RANGER GREEN S","5.11","CHAMA","0","1591.8"
"48396-019-M-R","DUTY SOFTSHELL JACKET BLACK M R","5.11","CHAMA","0","2847.2"
"50359-019-1SZ","EXO.K EXTERNAL KNEE PAD BLACK 1 SZ","5.11","ACCES","1","308.1"
"50359ABR-134-1SZ","EXO.K EXTERNAL KNEE PAD KANGAROO 1 SZ","5.11","ACCES","0","373.6"
"50360-019-1SZ","EXO.E EXTERNAL ELBOW PAD BLACK 1 SZ","5.11","ACCES","3","261.7"
"50413","KNEE PROTECTOR BLACK 10B","ALTA FLEX","ACCES","0","0.0"
"50801-108-1SZ","GT TO THE CHOPPA KEYCHAIN BROWN 1 SZ","5.11","PARCH","7","77.6"
"50802-194-1SZ","NO FKS GIVEN KEYCHAIN GREEN 1 SZ","5.11","PARCH","1","77.6"
"50808-108-1SZ","LIFE ISN'T PRFCT KEYCHAIN BROWN 1 SZ","5.11","PARCH","0","84.7"
"50809-676-1SZ","SEND IT KEYCHAIN BLUE 1 SZ","5.11","PARCH","4","84.7"
"50817-182-1SZ","LEGACY LOOP KEYCHAIN OD GREEN 1 SZ","5.11","PARCH","0","91.7"
"50843-089-1SZ","HYDRATION BOTTLE 32 OZ CINDER 1 SZ","5.11","ACCES","6","245.0"
"50843-1253-1SZ","HYDRATION BOTTLE 32 OZ PECAN EAGLE KNIFE","5.11","ACCES","5","245.0"
"50843-1266-1SZ","HYDRATION BOTTLE 32 OZ VOLCANIC/PBG BABG","5.11","ACCES","1","245.0"
"50843-366-1SZ","HYDRATION BOTTLE 32 OZ WTHRD ORANGE 1 SZ","5.11","ACCES","0","245.0"
"51145-999-1SZ","FERRO KNIFE MULTI 1 SZ","5.11","NAVAJ","5","319.0"
"51146-019-1SZ","HERON KNIFE BLACK 1 SZ","5.11","NAVAJ","7","404.6"
"51149-988-1SZ","ESC RESCUE TOOL TUMBLD STEEL 1 SZ","5.11","NAVAJ","1","303.4"
"51151-988-1SZ","ESC RESCUE KNIFE TUMBLD STEEL 1 SZ","5.11","NAVAJ","12","494.3"
"51152-134-1SZ","CFK 4 KANGAROO 1 SZ","5.11","NAVAJ","3","769.5"
"51155-988-1SZ","BASE 1SF TUMBLD STEEL 1 SZ","5.11","NAVAJ","4","211.1"
"51156-988-1SZ","BASE 3DP TUMBLD STEEL 1 SZ","5.11","NAVAJ","5","443.9"
"51157-019-1SZ","ICARUS DP MINI BLACK 1 SZ","5.11","NAVAJ","6","387.5"
"51157-134-1SZ","ICARUS DP MINI KANGAROO 1 SZ","5.11","NAVAJ","6","367.8"
"51158-019-1SZ","RYKER DP MINI BLACK 1 SZ","5.11","NAVAJ","6","702.8"
"51164-019-1SZ","KUBATON TACTICAL PEN BLACK 1 SZ","5.11","ACCES","0","330.2"
"51164-328-1SZ","KUBATON TACTICAL PEN SANDSTONE 1 SZ","5.11","ACCES","0","330.2"
"51167-019-1SZ","DM TALON FIXED BLACK 1 SZ","5.11","NAVAJ","0","922.5"
"51169-988-1SZ","BASE 2BK UTILITY FOLDER TUMBLD STEEL 1 S","5.11","NAVAJ","8","209.8"
"51173-134-1SZ","CFK 7 PEACEMAKER KANGAROO 1 SZ","5.11","NAVAJ","4","1322.0"
"51774-988-1SZ","LE EMT 2.0 TUMBLD STEEL 1 SZ","5.11","NAVAJ","8","704.5"
"53013","ELBOW-ALTA LOCK BLACK","ALTA FLEX","ACCES","0","0.0"
"53383-134-1SZ","EDC 2AAA KANGAROO 1 SZ","5.11","LINTE","1","339.6"
"53390-019-1SZ","RAPID L1 BLACK 1 SZ","5.11","LINTE","7","659.8"
"53391-019-1SZ","RAPID L2 BLACK 1 SZ","5.11","LINTE","0","662.3"
"56037-019-1SZ","PUSH PACK BLACK 1 SZ","5.11","MOCHI","0","792.1"
"56037-131-1SZ","PUSH PACK FLAT DK ERTH 1 SZ","5.11","MOCHI","8","797.0"
"56100-724-1SZ","TACTEC PLATE CARRIER DARK NAVY 1 SZ","5.11","CHALE","4","2708.3"
"56100-186-1SZ","TACTEC PLATE CARRIER RANGER GREEN 1 SZ","5.11","CHALE","2","2458.1"
"56100-328-1SZ","TACTEC PLATE CARRIER SANDSTONE 1 SZ","5.11","CHALE","0","2786.2"
"56100-092-1SZ","TACTEC PLATE CARRIER STORM 1 SZ","5.11","CHALE","4","2675.8"
"56100-188-1SZ","TACTEC PLATE CARRIER TAC OD 1 SZ","5.11","CHALE","1","2786.2"
"56155-724-1SZ","DOUBLE PISTOL BUNGEE CVR DARK NAVY 1 SZ","5.11","POUCH","1","270.0"
"56155-092-1SZ","DOUBLE PISTOL BUNGEE CVR STORM 1 SZ","5.11","POUCH","3","270.0"
"56155-188-1SZ","DOUBLE PISTOL BUNGEE CVR TAC OD 1 SZ","5.11","POUCH","1","270.0"
"56180-019-1SZ","2 BANGER BLACK 1 SZ","5.11","MOCHI","0","666.3"
"56180-328-1SZ","2 BANGER SANDSTONE 1 SZ","5.11","MOCHI","0","750.1"
"56181-019-1SZ","4 BANGER BLACK 1 SZ","5.11","MOCHI","0","832.1"
"56293-019-1SZ","RUSH LBD MIKE BLACK 1 SZ","5.11","MOCHI","11","1136.9"
"56293-134-1SZ","RUSH LBD MIKE KANGAROO 1 SZ","5.11","MOCHI","1","1129.0"
"56293-186-1SZ","RUSH LBD MIKE RANGER GREEN 1 SZ","5.11","MOCHI","2","1136.9"
"56300-328-1SZ","UCR IFAK POUCH SANDSTONE 1 SZ","5.11","POUCH","0","517.2"
"56301-019-1SZ","UCR THIGH RIG BLACK 1 SZ","5.11","POUCH","3","572.4"
"56325-019-1SZ","5.11 SAFE 3.4 N BDGE WLET BLACK 1 SZ","5.11","ACCES","10","728.7"
"56385-169-1SZ","TACTEC PLATE CARRIER MCM MULTICAM 1 SZ","5.11","CHALE","1","3063.9"
"56393-019-1SZ","AMP24 BLACK 1 SZ","5.11","MOCHI","0","1760.0"
"56429-019-1SZ","FLEX ADMIN POUCH BLACK 1 SZ","5.11","POUCH","9","500.9"
"56429-134-1SZ","FLEX ADMIN POUCH KANGAROO 1 SZ","5.11","POUCH","3","417.8"
"56429-186-1SZ","FLEX ADMIN POUCH RANGER GREEN 1 SZ","5.11","POUCH","4","427.8"
"56435-186-1SZ","LOAD UP 22"" CARRY ON RANGER GREEN 1 SZ","5.11","MOCHI","1","2967.0"
"56438-019-1SZ","LV M4 BLACK 1 SZ","5.11","MOCHI","4","1332.7"
"56438-256-1SZ","LV M4 PYTHON 1 SZ","5.11","MOCHI","6","1409.2"
"56444-019-1SZ","DOUBLE PISTOL CASE BLACK 1 SZ","5.11","MOCHI","0","468.0"
"56444-134-1SZ","DOUBLE PISTOL CASE KANGAROO 1 SZ","5.11","MOCHI","0","468.0"
"56444-186-1SZ","DOUBLE PISTOL CASE RANGER GREEN 1 SZ","5.11","MOCHI","0","468.0"
"56450-019-1SZ","EDT MULTITOOL BLACK 1 SZ","5.11","ACCES","25","155.4"
"56450-134-1SZ","EDT MULTITOOL KANGAROO 1 SZ","5.11","ACCES","7","147.6"
"56450-055-1SZ","EDT MULTITOOL KHAKI 1 SZ","5.11","ACCES","6","158.8"
"56474-019-1SZ","LV M4 SHORTY BLACK 1 SZ","5.11","MOCHI","5","1326.8"
"56474-256-1SZ","LV M4 SHORTY PYTHON 1 SZ","5.11","MOCHI","4","1326.8"
"56477-026-1SZ","MISSION READY 3.0 DOUBLE TAP 1 SZ","5.11","MOCHI","0","3133.3"
"56489-134-1SZ","FLEX MED POUCH KANGAROO 1 SZ","5.11","POUCH","1","567.5"
"56489-186-1SZ","FLEX MED POUCH RANGER GREEN 1 SZ","5.11","POUCH","3","567.5"
"56499-019-1SZ","RANGE MASTER POUCH LG BLACK 1 SZ","5.11","POUCH","2","342.0"
"56499-256-1SZ","RANGE MASTER POUCH LG PYTHON 1 SZ","5.11","POUCH","3","342.0"
"56514-019-L","1.5IN LOW PRO TDU BELT BLACK L","5.11","CINTU","4","364.2"
"56514-019-M","1.5IN LOW PRO TDU BELT BLACK M","5.11","CINTU","0","347.1"
"56514-019-S","1.5IN LOW PRO TDU BELT BLACK S","5.11","CINTU","2","347.0"
"56514-019-XL","1.5IN LOW PRO TDU BELT BLACK XL","5.11","CINTU","1","347.0"
"56514-134-L","1.5IN LOW PRO TDU BELT KANGAROO L","5.11","CINTU","6","347.1"
"56514-134-M","1.5IN LOW PRO TDU BELT KANGAROO M","5.11","CINTU","4","332.0"
"56514-134-S","1.5IN LOW PRO TDU BELT KANGAROO S","5.11","CINTU","3","309.6"
"56514-134-XL","1.5IN LOW PRO TDU BELT KANGAROO XL","5.11","CINTU","1","312.5"
"56521-019-1SZ","EMERGENCY READY BAG BLACK 1 SZ","5.11","MOCHI","0","742.7"
"56523-019-1SZ","BASIC PATROL BAG BLACK 1 SZ","5.11","MOCHI","0","1223.7"
"56555-019-L/XL","RUSH100 BLACK L/XL","5.11","MOCHI","0","3424.7"
"56561-019-1SZ","RUSH12 2.0 BACKPACK BLACK 1 SZ","5.11","MOCHI","4","1209.7"
"56561-026-1SZ","RUSH12 2.0 BACKPACK DOUBLE TAP 1 SZ","5.11","MOCHI","3","1360.8"
"56561-134-1SZ","RUSH12 2.0 BACKPACK KANGAROO 1 SZ","5.11","MOCHI","2","1227.8"
"56561-186-1SZ","RUSH12 2.0 BACKPACK RANGER GREEN 1 SZ","5.11","MOCHI","5","1367.5"
"56562-169-1SZ","RUSH12 2.0 MC BACKPACK MULTICAM 1 SZ","5.11","MOCHI","1","1690.3"
"56563-019-1SZ","RUSH24 2.0 BACKPACK BLACK 1 SZ","5.11","MOCHI","0","1678.8"
"56563-724-1SZ","RUSH24 2.0 BACKPACK DARK NAVY 1 SZ","5.11","MOCHI","0","1544.9"
"56563-026-1SZ","RUSH24 2.0 BACKPACK DOUBLE TAP 1 SZ","5.11","MOCHI","10","1765.8"
"56563-134-1SZ","RUSH24 2.0 BACKPACK KANGAROO 1 SZ","5.11","MOCHI","1","1607.4"
"56563-092-1SZ","RUSH24 2.0 BACKPACK STORM 1 SZ","5.11","MOCHI","2","1762.3"
"56564-169-1SZ","RUSH24 2.0 MC BACKPACK MULTICAM 1 SZ","5.11","MOCHI","1","2365.8"
"56565-019-1SZ","RUSH72 2.0 BACKPACK BLACK 1 SZ","5.11","MOCHI","6","2053.9"
"56565-026-1SZ","RUSH72 2.0 BACKPACK DOUBLE TAP 1 SZ","5.11","MOCHI","5","2434.7"
"56565-134-1SZ","RUSH72 2.0 BACKPACK KANGAROO 1 SZ","5.11","MOCHI","5","2016.4"
"56565-186-1SZ","RUSH72 2.0 BACKPACK RANGER GREEN 1 SZ","5.11","MOCHI","6","2014.0"
"56566-169-1SZ","RUSH72 2.0 MC BACKPACK MULTICAM 1 SZ","5.11","MOCHI","1","3464.9"
"56567-019-1SZ","RANGE READY TRAINER BAG BLACK 1 SZ","5.11","MOCHI","2","1557.5"
"56567-134-1SZ","RANGE READY TRAINER BAG KANGAROO 1 SZ","5.11","MOCHI","1","1719.6"
"56591-134-M","SKYHAWK 1.5"" BELT KANGAROO M","5.11","CINTU","1","541.5"
"56595-019-1SZ","HARDPOINT M2 BLACK 1 SZ","5.11","ACCES","10","61.8"
"56595-134-1SZ","HARDPOINT M2 KANGAROO 1 SZ","5.11","ACCES","17","61.5"
"56596-019-1SZ","HARDPOINT M3 BLACK 1 SZ","5.11","ACCES","14","91.6"
"56596-134-1SZ","HARDPOINT M3 KANGAROO 1 SZ","5.11","ACCES","10","89.9"
"56597-019-1SZ","HARDPOINT MK1 BLACK 1 SZ","5.11","ACCES","13","71.4"
"56597-134-1SZ","HARDPOINT MK1 KANGAROO 1 SZ","5.11","ACCES","6","70.1"
"56623-019-1SZ","PATHFINDER BLACK 1 SZ","5.11","ACCES","1","1078.0"
"56623-536-1SZ","PATHFINDER BLACK CAMO 1 SZ","5.11","ACCES","2","1078.0"
"56623-134-1SZ","PATHFINDER KANGAROO 1 SZ","5.11","ACCES","0","1078.0"
"56625-019-1SZ","FIELD WATCH 2.0 BLACK 1 SZ","5.11","ACCES","9","1936.5"
"56625-134-1SZ","FIELD WATCH 2.0 KANGAROO 1 SZ","5.11","ACCES","8","1936.0"
"56634-019-1SZ","COVRT18 2.0 BLACK 1 SZ","5.11","MOCHI","0","1583.0"
"56634-120-1SZ","COVRT18 2.0 COYOTE 1 SZ","5.11","MOCHI","0","1583.0"
"56635-019-1SZ","DAILY DEPLOY PUSH PACK BLACK 1 SZ","5.11","MOCHI","4","712.7"
"56637-134-1SZ","FAST-TAC 12 BACKPACK KANGAROO 1 SZ","5.11","MOCHI","1","995.3"
"56638-019-1SZ","FAST-TAC 24 BACKPACK BLACK 1 SZ","5.11","MOCHI","1","1350.4"
"56638-134-1SZ","FAST-TAC 24 BACKPACK KANGAROO 1 SZ","5.11","MOCHI","2","1375.6"
"56642-019-1SZ","HARDPOINT M1 + MD BLACK 1 SZ","5.11","ACCES","20","63.1"
"56642-134-1SZ","HARDPOINT M1 + MD KANGAROO 1 SZ","5.11","ACCES","26","62.6"
"56648-019-1SZ","OVERWATCH MESSENGER BLACK 1 SZ","5.11","MOCHI","3","1453.6"
"56648-026-1SZ","OVERWATCH MESSENGER DOUBLE TAP 1 SZ","5.11","MOCHI","9","1453.6"
"56649-134-1SZ","FLEX TOURNIQUET POUCH KANGAROO 1 SZ","5.11","POUCH","5","397.0"
"56649-186-1SZ","FLEX TOURNIQUET POUCH RANGER GREEN 1 SZ","5.11","POUCH","9","404.5"
"56652-019-1SZ","FLEX RADIO 2.0 POUCH BLACK 1 SZ","5.11","POUCH","0","409.5"
"56652-134-1SZ","FLEX RADIO 2.0 POUCH KANGAROO 1 SZ","5.11","POUCH","5","420.1"
"56652-186-1SZ","FLEX RADIO 2.0 POUCH RANGER GREEN 1 SZ","5.11","POUCH","4","492.8"
"56654-019-1SZ","FLEX SHOTGUN BANDOLIER BLACK 1 SZ","5.11","POUCH","2","260.1"
"56654-186-1SZ","FLEX SHOTGUN BANDOLIER RANGER GREEN 1 SZ","5.11","POUCH","1","258.5"
"56655-019-1SZ","FLEX DISPOSABLE GLV POUCH BLACK 1 SZ","5.11","POUCH","2","348.6"
"56655-134-1SZ","FLEX DISPOSABLE GLV POUCH KANGAROO 1 SZ","5.11","POUCH","6","305.6"
"56655-186-1SZ","FLEX DISPOSABLE GLV POUCH RNGR GRN 1 SZ","5.11","POUCH","4","304.2"
"56656-019-1SZ","FLEX FLASH BANG POUCH BLACK 1 SZ","5.11","POUCH","10","354.8"
"56657-134-1SZ","FLEX 9.6 POUCH KANGAROO 1 SZ","5.11","POUCH","0","492.9"
"56657-186-1SZ","FLEX 9.6 POUCH RANGER GREEN 1 SZ","5.11","POUCH","5","510.7"
"56658-134-1SZ","FLEX 6.9 POUCH KANGAROO 1 SZ","5.11","POUCH","0","503.0"
"56658-186-1SZ","FLEX 6.9 POUCH RANGER GREEN 1 SZ","5.11","POUCH","2","518.1"
"56659-019-1SZ","FLEX CUFF POUCH BLACK 1 SZ","5.11","POUCH","4","354.8"
"56660-186-1SZ","FLEX FLASHLIGHT POUCH RANGER GREEN 1 SZ","5.11","POUCH","2","284.9"
"56661-019-1SZ","FLEX GAS MASK POUCH BLACK 1 SZ","5.11","POUCH","3","646.7"
"56661-134-1SZ","FLEX GAS MASK POUCH KANGAROO 1 SZ","5.11","POUCH","2","611.2"
"56661-186-1SZ","FLEX GAS MASK POUCH RANGER GREEN 1 SZ","5.11","POUCH","0","717.6"
"56664-019-M","MAVERICK BATTLE BELT BLACK M","5.11","CINTU","1","1706.2"
"56664-134-M","MAVERICK BATTLE BELT KANGAROO M","5.11","CINTU","1","1558.7"
"56666-019-1SZ","FLEX SINGLE G36 MAG POUCH BLACK 1 SZ","5.11","POUCH","0","358.8"
"56669-019-1SZ","FLEX DBL PISTOL 2.0 POUCH BLACK 1 SZ","5.11","POUCH","5","383.6"
"56669-724-1SZ","FLEX DBL PISTOL 2.0 POUCH DARK NAVY 1 SZ","5.11","POUCH","2","358.5"
"56669-134-1SZ","FLEX DBL PISTOL 2.0 POUCH KANGAROO 1 SZ","5.11","POUCH","2","358.5"
"56669-186-1SZ","FLEX DBL PISTOL 2.0 POUCH RNGR GRN 1 SZ","5.11","POUCH","3","358.5"
"56670-694-1SZ","EDT RESCUE ALERT BLUE 1 SZ","5.11","ACCES","10","150.2"
"56671-032-1SZ","EDT PRY GUN MTL GREY 1 SZ","5.11","ACCES","11","168.8"
"56672-988-1SZ","EDT HEX TUMBLD STEEL 1 SZ","5.11","ACCES","1","200.5"
"56681-019-1SZ","FLEX TRIPLE AR MAG COVER POUCH BLACK 1 S","5.11","POUCH","7","853.1"
"56682-186-1SZ","FLEX SGL MLTI CAL PCH RANGER GREEN 1 SZ","5.11","POUCH","0","742.5"
"56687-019-1SZ","36"" SINGLE RIFLE CASE BLACK 1 SZ","5.11","MOCHI","2","1011.9"
"56687-134-1SZ","36"" SINGLE RIFLE CASE KANGAROO 1 SZ","5.11","MOCHI","2","1011.9"
"56688-019-1SZ","42"" SINGLE RIFLE CASE BLACK 1 SZ","5.11","MOCHI","1","1184.5"
"56688-134-1SZ","42 SINGLE RIFLE CASE KANGAROO 1 SZ","5.11","MOCHI","1","1229.6"
"56693-014-1SZ","TACTEC TRAINER WGT VEST TUNGSTEN 1 SZ","5.11","CHALE","0","1613.2"
"56700-042-1SZ","LV18 2.0 BACKPACK IRON GREY 1 SZ","5.11","MOCHI","0","1826.6"
"56700-545-1SZ","LV18 2.0 BACKPACK TURBULENCE 1 SZ","5.11","MOCHI","0","1826.6"
"56700-622-1SZ","LV18 2.0 BACKPACK BLUEBLOOD 1 SZ","5.11","MOCHI","0","1826.6"
"56703-019-1SZ","ABR PLATE CARRIER BLACK 1 SZ","5.11","CHALE","0","2022.5"
"56708-019-1SZ","HARDPOINT B150 BLACK 1 SZ","5.11","ACCES","12","87.1"
"56708-134-1SZ","HARDPOINT B150 KANGAROO 1 SZ","5.11","ACCES","16","87.4"
"56710-019-1SZ","HARDPOINT B175 BLACK 1 SZ","5.11","ACCES","20","96.4"
"56710-134-1SZ","HARDPOINT B175 KANGAROO 1 SZ","5.11","ACCES","11","98.2"
"56711-019-1SZ","TURRET CARD WALLET","5.11","ACCES","3","170.8"
"56711-134-1SZ","TURRET CARD WALLET","5.11","ACCES","3","170.8"
"56714-169-1SZ","TRACKER BIFOLD 2.0","5.11","ACCES","10","361.2"
"56715-019-1SZ","PHANTOM CARD WALLET","5.11","ACCES","7","423.0"
"56722-092-1SZ","OUTPOST CHRONO STORM 1 SZ","5.11","ACCES","4","1397.2"
"56722-188-1SZ","OUTPOST CHRONO TAC OD 1 SZ","5.11","ACCES","4","1397.2"
"56723-340-1SZ","STEEL JACKET MLTL 2.0 BLK STN WSH 1 SZ","5.11","ACCES","13","316.4"
"56724-340-1SZ","STEEL JACKET MONEY CLIP BLK STN WSH 1 SZ","5.11","ACCES","20","207.3"
"56726-019-1SZ","DIVISION DIGITAL BLACK 1 SZ","5.11","ACCES","0","1145.5"
"56740-186-1SZ","PACKABLE POCKET BLANKET RANGER GREEN 1 S","5.11","ACCES","13","1097.8"
"56754-019-1SZ","FLEX DBL AR 2.0 POUCH BLACK 1 SZ","5.11","POUCH","8","467.1"
"56754-134-1SZ","FLEX DBL AR 2.0 POUCH KANGAROO 1 SZ","5.11","POUCH","0","497.4"
"56764-019-1SZ","28 SINGLE RIFLE CASE BLACK 1 SZ","5.11","MOCHI","1","929.8"
"56769-831-1SZ","SKYWEIGHT  SRVL CHEST PK SAGE GREEN 1 SZ","5.11","MOCHI","16","492.2"
"56769-098-1SZ","SKYWEIGHT  SRVL CHEST PK VOLCANIC 1 SZ","5.11","MOCHI","8","553.5"
"56786-019-M","AROS K9 HARNESS 56786 BLACK M","5.11","K9","0","2710.9"
"56786-019-S","AROS K9 HARNESS 56786 BLACK S","5.11","K9","0","2830.7"
"56803-400-1SZ","MISSION READY DOG LEASH FLUORSCN ORG 1 S","5.11","K9","2","402.1"
"56803-098-1SZ","MISSION READY DOG LEASH VOLCANIC 1 SZ","5.11","K9","5","403.2"
"56804-019-L","MAVERICK EDC 1.5 BELT BLACK L","5.11","CINTU","3","1314.5"
"56804-019-M","MAVERICK EDC 1.5 BELT BLACK M","5.11","CINTU","1","1514.4"
"56804-019-XL","MAVERICK EDC 1.5 BELT BLACK XL","5.11","CINTU","0","1112.5"
"56804-134-L","MAVERICK EDC 1.5 BELT KANGAROO L","5.11","CINTU","4","1112.5"
"56804-134-M","MAVERICK EDC 1.5 BELT KANGAROO M","5.11","CINTU","2","1112.5"
"56804-134-S","MAVERICK EDC 1.5 BELT KANGAROO S","5.11","CINTU","2","1112.5"
"56804-134-XL","MAVERICK EDC 1.5 BELT KANGAROO XL","5.11","CINTU","2","1112.5"
"56804-186-L","MAVERICK EDC 1.5 BELT RANGER GREEN L","5.11","CINTU","4","1112.5"
"56804-186-M","MAVERICK EDC 1.5 BELT RANGER GREEN M","5.11","CINTU","3","1112.5"
"56804-186-S","MAVERICK EDC 1.5 BELT RANGER GREEN S","5.11","CINTU","2","1112.5"
"56804-186-XL","MAVERICK EDC 1.5 BELT RANGER GREEN XL","5.11","CINTU","2","1112.5"
"56804-019-S","MAVERICK EDC 1.5 BELT BLACK S","5.11","CINTU","1","1112.5"
