"Fecha elab","Piezas","Id Referencia","Descripcion producto","Tipo","Precio","Desc","Costo"
"14/02/2025","1","92329-029-1SZ","LOG JAM VIDEO GAME PATCH GREY 1SZ","PARCHES","181.04","0","84.520234"
"14/02/2025","1","74439-019-34-30","FAST-TAC CARGO PANT BLACK 34 30","PANTALONES","1370.68","0","744.448668"
"14/02/2025","1","89502-194-L","COMFORT MASK DPP 2PK GREEN L","ACCESORIOS","400.86","50","252.5905"
"14/02/2025","1","89500-019-M","COMFORT MASK SOL 2PK BLACK M","ACCESORIOS","240.51","50","128.72"
"14/02/2025","1","SSR-P320FS-BK-TU","Sig Sauer P320 Full Size Tuckable IWB","HOLSTER","1033.62","0","568.579106"
"14/02/2025","1","81322AP-999-1SZ","BLOOD TYPE PATCH KIT A POSITIVE","PARCHES","163.79","10","73.996548"
"14/02/2025","1","81322AP-999-1SZ","BLOOD TYPE PATCH KIT A POSITIVE","PARCHES","163.79","10","73.996548"
"15/02/2025","1","92465-461-1SZ","FOOTBALL NOV 23 POTM ORANGE 1SZ","PARCHES","258.62","25","124.487293"
"15/02/2025","1","48035-890-S","PACKABLE JACKET SHERIFF GRN S","CHAMARRAS","1189.65","0","577.481547"
"15/02/2025","1","MSBL-08-R7","SlideLock 360 Magnetic Locking Dual Cara","ACCESORIOS","223.28","0","122.609433"
"15/02/2025","1","CSL3-01-R6","SlideLock Carabiner Stainless SteelSize","ACCESORIOS","63.79","0","34.902591"
"15/02/2025","2","56648-019-1SZ","OVERWATCH MESSENGER BLACK 1 SZ","MOCHILAS","2577.59","40","1453.641905"
"15/02/2025","1","76061-019-L","NEON LEGACY S/S TEE BLACK L","PLAYERAS","461.2","40","267.8062"
"15/02/2025","1","69262-019-L","WM BATTLE TESTED SS TEE BLACK L","PLAYERAS","461.2","40","255.556677"
"15/02/2025","1","76340MX-019-L","MEXICO 5.11 FILL SS TEE BLACK L","PLAYERAS","560.35","40","300.4128"
"15/02/2025","1","56963ABR-019-1SZ","MOAB 6 BLACK 1SZ","MOCHILAS","1931.03","10","1011.860321"
"15/02/2025","1","56293-186-1SZ","RUSH LBD MIKE RANGER GREEN 1 SZ","MOCHILAS","2456.9","10","1136.941431"
"15/02/2025","1","56726-019-1SZ","DIVISION DIGITAL BLACK 1 SZ","ACCESORIOS","2370.69","10","1145.5336"
"15/02/2025","1","56714ABR-251-1SZ","TRACKER BIFOLD 2.0 BLK MULTICAM 1SZ","ACCESORIOS","612.07","10","361.218451"
"15/02/2025","1","56702ABR-019-1SZ","LVC6 2.0 WAIST PACK BLACK 1SZ","MOCHILAS","1025.86","10","576.635649"
"15/02/2025","1","40016-010-L","UTILI-T 3PK S/S T WHITE L","PLAYERAS","1094.83","10","591.887382"
"15/02/2025","1","STSVK-11-R8","Steelie Squeeze Vent Kit","ACCESORIOS","525","10","288.650206"
"17/02/2025","2","1A265109127","CALCETIN BOTA DE COMBATE BEIGE 10-12","CALCETINES","112.07","0","61.387214"
"17/02/2025","2","1A265050127","CALCETIN BOTA COMBATE TS NEGRO  10-12","CALCETINES","112.07","0","61.481974"
"17/02/2025","2","1A265015127","CALCETIN BOTA COMBATE TS AZUL 10-12","CALCETINES","112.07","0","58.869135"
"17/02/2025","2","69455","TLR-7X USB","LINTERNAS","4931.03","10","2712.587187"
"17/02/2025","1","74520A-019-30-30","RIDGE PANT BLACK 30 30","PANTALONES","1965.52","10","1191.141612"
"17/02/2025","1","82063-460-1SZ","CANCER ZODIAC PATCH RED 1SZ","PARCHES","155.17","10","91.7674"
"17/02/2025","1","56702ABR-019-1SZ","LVC6 2.0 WAIST PACK BLACK 1SZ","MOCHILAS","1025.86","10","576.635649"
"18/02/2025","1","72399ABR-092-L","STRYKE SHIRT STORM L","CAMISAS","1853.45","0","993.556198"
"18/02/2025","1","72399ABR-724-L","STRYKE SHIRT DARK NAVY L","CAMISAS","1853.45","0","1075.925994"
"18/02/2025","1","72479ABR-724-L","FAST-TAC L/S SHIRT DARK NAVY L","CAMISAS","1189.66","0","754.839782"
"18/02/2025","1","56634-120-1SZ","COVRT18 2.0 COYOTE 1 SZ","MOCHILAS","3094.82","40","1582.987575"
"18/02/2025","1","56293-134-1SZ","RUSH LBD MIKE KANGAROO 1 SZ","MOCHILAS","2456.9","20","1128.992628"
"18/02/2025","1","56293-186-1SZ","RUSH LBD MIKE RANGER GREEN 1 SZ","MOCHILAS","2456.9","20","1136.941431"
"18/02/2025","1","56444-134-1SZ","DOUBLE PISTOL CASE KANGAROO 1 SZ","MOCHILAS","948.28","20","467.95212"
"18/02/2025","1","58724ABR-019-1SZ","SINGLE PISTOL CASE BLACK 1SZ","MOCHILAS","818.97","20","467.342128"
"18/02/2025","1","56444-019-1SZ","DOUBLE PISTOL CASE BLACK 1 SZ","MOCHILAS","948.28","20","467.95212"
"18/02/2025","1","74434A-092-32-32","APEX PANT STORM 32 32","PANTALONES","1939.65","0","1023.98964"
"18/02/2025","1","56293-134-1SZ","RUSH LBD MIKE KANGAROO 1 SZ","MOCHILAS","2456.9","10","1128.992628"
"18/02/2025","1","48035ABR-019-M","PACKABLE JACKET BLACK M","CHAMARRAS","1189.66","10","722.382689"
"18/02/2025","1","76071-016-L","ALWAYS READY S/S TEE HEATHER GREY L","PLAYERAS","461.2","10","267.8062"
"18/02/2025","1","72175-120-M","TACLITE PRO L/S SHIRT COYOTE M","CAMISAS","1508.62","10","759.487875"
"18/02/2025","1","92444-194-1SZ","KEYBOARD WARRIOR PATCH GREEN 1SZ","PARCHES","189.66","10","85.588977"
"19/02/2025","1","89496-019-1SZ","STRATOS HOOD BLACK 1 SZ","ACCESORIOS","862.06","20","581.167104"
"19/02/2025","1","71373-019-L","FAST-TAC S/S SHIRT BLACK L","CAMISAS","1189.65","0","566.488968"
"19/02/2025","1","72399ABR-019-L","STRYKE SHIRT BLACK L","CAMISAS","1853.45","0","992.334719"
"19/02/2025","2","1A265050127","CALCETIN BOTA COMBATE TS NEGRO  10-12","CALCETINES","112.07","0","61.481974"
"19/02/2025","1","89063-251-1SZ","FLAG BEARER CAP MC BLK MULTICAM 1SZ","GORRA","745.69","0","407.968618"
"19/02/2025","2","1A265050127","CALCETIN BOTA COMBATE TS NEGRO  10-12","CALCETINES","112.07","0","61.481974"
"19/02/2025","2","1A265109127","CALCETIN BOTA DE COMBATE BEIGE 10-12","CALCETINES","112.07","0","61.387214"
"19/02/2025","2","1A265015127","CALCETIN BOTA COMBATE TS AZUL 10-12","CALCETINES","112.07","0","58.869135"
"19/02/2025","1","4-0750-0201","SHADOW STRIKE BLK DLX-Y EL AF","LENTES","2689.65","0","1502.242597"
"19/02/2025","1","56293-186-1SZ","RUSH LBD MIKE RANGER GREEN 1 SZ","MOCHILAS","2456.9","0","1136.941431"
"19/02/2025","1","56521-019-1SZ","EMERGENCY READY BAG BLACK 1 SZ","MOCHILAS","1405.17","10","742.687074"
"19/02/2025","1","56595-019-1SZ","HARDPOINT M2 BLACK 1 SZ","ACCESORIOS","120.68","10","61.771968"
"20/02/2025","1","CSL4-01-R6","SlideLock Carabiner Stainless Steel 4 Bl","ACCESORIOS","72.41","0","39.996942"
"20/02/2025","1","82133-721-S","NO MERCY PT-R S/S TOP PACIFIC NAVY S","PLAYERAS","1021.55","25","560.203752"
"20/02/2025","1","69215-676-M","WM ALWAYS READY S/S TEE BLUE M","PLAYERAS","461.2","25","267.8062"
"20/02/2025","1","76166AAB-798-L","TROPICAL LOCKUP SS TEE POND L","PLAYERAS","560.35","40","262.387414"
"20/02/2025","1","89260ABR-724-1SZ","UNIFORM HAT - ADJUSTABLE DARK NAVY 1SZ","GORRA","232.76","0","141.696615"
"20/02/2025","1","89186-1075-1SZ","LEGACY BOX TRUCKER  1SZ","GORRAS","586.21","0","367.350898"
"20/02/2025","1","59551-134-XL","TDU 1 1/2 INCH BELT KANGAROO XL","CINTURONES","448","0","270.409471"
"20/02/2025","1","59551-019-2XL","TDU 1 1/2 INCH BELT BLACK 2XL","CINTURONES","525.86","0","274.854715"
"20/02/2025","1","GLK-171926-OWBPD","OWB KYDEX Paddle Holster (Optic Ready)","HOLSTER","1066.38","0","624.617463"
"20/02/2025","1","74520A-134-32-32","RIDGE PANT KANGAROO 32 32","PANTALONES","1965.51","0","1023.98964"
"20/02/2025","1","56700-545-1SZ","LV18 2.0 BACKPACK","MOCHILAS","3405.17","40","1826.64195"
"20/02/2025","1","56700-622-1SZ","LV18 2.0 BACKPACK","MOCHILAS","3405.17","40","1826.59617"
"20/02/2025","1","89076-251-S/M","5.11 BOONIE HAT MULTICAM BLK MULTICAM S/","GORRA","853.45","10","590.412195"
"20/02/2025","1","56702ABR-019-1SZ","LVC6 2.0 WAIST PACK BLACK 1SZ","MOCHILAS","1025.86","10","576.635649"
"20/02/2025","1","72399ABR-724-M","STRYKE SHIRT DARK NAVY M","CAMISAS","1853.45","10","1082.210304"
"20/02/2025","1","72479ABR-724-M","FAST-TAC L/S SHIRT DARK NAVY M","CAMISAS","1189.66","10","761.026182"
"20/02/2025","1","74521-724-32-30","ICON PANT DARK NAVY 32 30","PANTALONES","1939.66","10","999.276701"
"20/02/2025","1","56514-019-L","1.5IN LOW PRO TDU BELT BLACK L","CINTURONES","594.83","10","364.223194"
"20/02/2025","1","56809-400-M","MISSION READY DOG COLLAR FLUORSCN ORG M","K9","448.28","10","247.756122"
"20/02/2025","1","71340-186-M","FREEDOM FLEX SS SHIRT RANGER GREEN M","CAMISAS","1456.9","10","804.742852"
"20/02/2025","1","74434-192-32-32","APEX PANT TUNDRA 32 32","PANTALONES","1939.65","10","925.015911"
"20/02/2025","1","48373ABR-019-S","CHAMELEON SOFTSHELL 2.0 BLACK S","CHAMARRAS","3353.45","10","1801.886376"
"20/02/2025","1","74434-117-32-30","APEX PANT BURNT 32 30","PANTALONES","1939.66","10","924.080727"
"20/02/2025","1","72175ABR-192-S","TACLITE PRO L/S SHIRT TUNDRA S","CAMISAS","1508.62","10","855.980978"
"20/02/2025","1","74434-186-30-32","APEX PANT RANGER GREEN 30 32","PANTALONES","1939.65","10","925.044286"
"20/02/2025","1","74434-117-30-32","APEX PANT BURNT 30 32","PANTALONES","1939.65","10","925.044286"
"20/02/2025","1","72399ABR-186-S","STRYKE SHIRT RANGER GREEN S","CAMISAS","1853.45","10","862.546046"
"20/02/2025","1","71049-160-S","PERFORMANCE S/S POLO SILVER TAN S","PLAYERAS","1146.55","10","619.308578"
"20/02/2025","1","59567-134-L","DOUBLE DUTY TDU BELT 1.75","CINTURONES","629.31","10","372.456833"
"20/02/2025","1","71175-162-M","TACLITE PRO S/S SHIRT TDU KHAKI M","CAMISAS","1370.69","10","674.376038"
"20/02/2025","1","74434-190-34-32","APEX PANT TDU GREEN 34 32","PANTALONES","1939.65","10","931.263856"
"20/02/2025","1","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","10","61.253074"
"20/02/2025","1","KMTCK-01-R3","DoohicKey ClipKey Key Tool Black","ACCESORIOS","90.52","10","49.692725"
"20/02/2025","1","92320-367-1SZ","NO RUCKS GIVEN PATCH MAJOR BROWN 1SZ","PARCHES","155.17","10","70.886518"
"21/02/2025","1","10035-019-L","3 PACK PT ANKLE SOCK BLACK L","CALCETINES","387.93","0","193.961699"
"21/02/2025","1","MHIRBK","MOHOC INFRARED (IR) CAMERA, LI-ION","TECNOLOGÍA","19870.69","15","9605.53714"
"21/02/2025","1","C-IR-BK","CHARGE MPLS BLACK","LINTERNAS","2706.9","15","1144.416883"
"21/02/2025","1","MPLS-II-5-BK","SWITCH-BLACK BODY WHITE/IR LEDS DUAL","LINTERNAS","1689.66","15","715.58077"
"21/02/2025","1","74544A-098-32-32","MERIDIAN PANT VOLCANIC 32 32","PANTALONES","1853.45","0","1135.973513"
"21/02/2025","1","56523-019-1SZ","BASIC PATROL BAG BLACK 1 SZ","MOCHILAS","1007.66","0","1223.711"
"21/02/2025","1","89063ABR-251-1SZ","FLAG BEARER CAP MC BLK MULTICAM 1SZ","GORRAS","586.21","0","367.350898"
"21/02/2025","1","89063ABR-251-1SZ","FLAG BEARER CAP MC BLK MULTICAM 1SZ","GORRAS","586.21","0","367.350898"
"21/02/2025","1","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","0","61.253074"
"21/02/2025","1","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","0","61.613988"
"21/02/2025","1","1A228050163","CALCETIN DEPORTE TALONERA BS NEGRO 10-12","CALCETINES","99.14","0","53.837795"
"21/02/2025","1","1A465109127","CALCETIN BOTA COMBATE TS BEIGE 8-10","CALCETINES","112.07","0","61.613502"
"22/02/2025","1","56037ABR-019-1SZ","PUSH PACK BLACK 1SZ","MOCHILAS","1543.1","0","881.196857"
"22/02/2025","1","74512-134-32-32","ABR PRO PANT KANGAROO 32 32","PANTALONES","1543.1","0","756.961431"
"22/02/2025","1","76055-611-M","OCTO WILD ONES S/S TEE CINDER HTR M","PLAYERAS","461.2","0","267.8062"
"22/02/2025","1","82136-135-M","PT-R CHARGE L/S 2.0 BLACK HTR M","PLAYERAS","1219.83","0","669.811029"
"22/02/2025","1","76166AHF-016-M","TBL MISSION S/S TEE HEATHER GREY M","PLAYERAS","668.1","0","367.141464"
"22/02/2025","1","82136-1032-M","PT-R CHARGE L/S 2.0","PLAYERAS","991.38","0","518.473605"
"22/02/2025","1","76165-766-L","5.11 HOODED LS TEE  L","PLAYERAS","905.17","0","423.180742"
"22/02/2025","1","56514-134-M","1.5IN LOW PRO TDU BELT KANGAROO M","CINTURONES","594.83","0","331.994261"
"22/02/2025","1","74434-098-32-32","APEX PANT VOLCANIC 32 32","PANTALONES","1939.65","0","925.015911"
"22/02/2025","1","78023-828-S","BRAXTON JACKET GRENADE S","CHAMARRAS","3698.28","0","2099.176978"
"22/02/2025","1","76369-186-M","PANCHO VILLA TEE RANGER GREEN M","PLAYERAS","594.83","0","323.443955"
"22/02/2025","1","69226AFB-019-S","WM CAMO CREST SS TEE BLACK S","PLAYERAS","668.1","0","367.141464"
"22/02/2025","1","64445-186-8-R","WM ABR PRO PANT RANGER GREEN 8 R","PANTALONES","1543.1","0","801.11694"
"22/02/2025","1","74520A-186-32-32","RIDGE PANT RANGER GREEN 32 32","PANTALONES","1965.51","0","1023.98964"
"22/02/2025","1","56180ABR-026-1SZ","2 BANGER DOUBLE TAP 1SZ","MOCHILAS","1370.69","10","793.498226"
"22/02/2025","1","51145-999-1SZ","FERRO KNIFE MULTI 1 SZ","NAVAJAS","672.41","10","318.976712"
"22/02/2025","1","92091-108-1SZ","VULTURE PATCH BROWN 1SZ","PARCHES","232.75","10","124.1305"
"22/02/2025","1","1A328023163","CALCETIN DEPORTE TALONERA BS GRIS  9-11","CALCETINES","99.14","10","53.837795"
"22/02/2025","1","1A228050163","CALCETIN DEPORTE TALONERA BS NEGRO 10-12","CALCETINES","99.14","10","53.837795"
"22/02/2025","1","74434-724-38-32","APEX PANT DARK NAVY 38 32","PANTALONES","1939.65","10","1009.653368"
"24/02/2025","1","89260ABR-019-1SZ","UNIFORM HAT - ADJUSTABLE BLACK 1SZ","GORRA","232.76","0","144.365027"
"24/02/2025","1","56803-098-1SZ","MISSION READY DOG LEASH VOLCANIC 1SZ","K9","681.03","0","394.739922"
"24/02/2025","1","56809-098-M","MISSION READY DOG COLLAR VOLCANIC M","K9","448.28","0","248.301382"
"24/02/2025","2","56561-186-1SZ","RUSH12 2.0 BACKPACK RANGER GREEN 1 SZ","MOCHILAS","2456.9","20","1367.515255"
"24/02/2025","1","56561-186-1SZ","RUSH12 2.0 BACKPACK RANGER GREEN 1 SZ","MOCHILAS","2456.9","20","1367.515255"
"24/02/2025","1","81940-029-1SZ","OPTIC STATE OF MIND PATCH GREY 1SZ","PARCHES","137.93","0","100.0317"
"24/02/2025","1","56655-019-1SZ","FLEX DISPOSABLE GLV POUCH BLACK 1 SZ","POUCHES","568.97","0","348.6354"
"24/02/2025","1","58715ABR-019-1SZ","6.6 MED POUCH BLACK 1SZ","POUCHES","905.17","0","510.639379"
"24/02/2025","1","71215ABR-098-M","MARKSMAN UTILITY S/S SHRT VOLCANIC M","CAMISAS","1405.17","0","733.654553"
"24/02/2025","1","71215ABR-098-S","MARKSMAN UTILITY S/S SHRT VOLCANIC S","CAMISAS","1405.17","0","733.688342"
"24/02/2025","1","51158-019-1SZ","RYKER DP MINI BLACK 1 SZ","NAVAJAS","1232.75","10","702.778659"
"24/02/2025","1","48026ABR-724-2XL","BIG HORN JACKET DARK NAVY 2XL","CHAMARRAS","2146.55","10","1187.41995"
"24/02/2025","1","74520A-186-30-32","RIDGE PANT RANGER GREEN 30 32","PANTALONES","1965.51","10","1079.707004"
"25/02/2025","1","71208-1074-M","MARKSMAN S/S SHIRT BLUE MUSSEL M","CAMISAS","1275.86","15","558.596873"
"25/02/2025","1","72399-724-M","STRYKE SHIRT DARK NAVY M","CAMISAS","1853.44","15","982.030543"
"25/02/2025","1","74520A-055-32-32","RIDGE PANT KHAKI 32 32","PANTALONES","1965.52","15","1157.163193"
"25/02/2025","2","72175ABR-010-S","TACLITE PRO L/S SHIRT WHITE S","CAMISAS","1508.62","15","913.832911"
"25/02/2025","1","71208-1074-S","MARKSMAN S/S SHIRT BLUE MUSSEL S","CAMISAS","1275.86","15","558.554222"
"25/02/2025","1","72399ABR-724-S","STRYKE SHIRT DARK NAVY S","CAMISAS","1853.45","15","1090.104816"
"25/02/2025","1","74520-055-34-32","RIDGE PANT KHAKI 34 32","PANTALONES","1965.52","15","983.602719"
"25/02/2025","1","72399ABR-724-M","STRYKE SHIRT DARK NAVY M","CAMISAS","1853.45","15","1082.210304"
"25/02/2025","1","71208-1074-L","MARKSMAN S/S SHIRT BLUE MUSSEL L","CAMISAS","1275.86","15","558.596873"
"25/02/2025","1","72175ABR-010-S","TACLITE PRO L/S SHIRT WHITE S","CAMISAS","1508.62","15","913.832911"
"25/02/2025","1","74520A-055-30-32","RIDGE PANT KHAKI 30 32","PANTALONES","1965.52","15","1191.141612"
"25/02/2025","1","80034ABR-019-XL","FAST TAC VEST BLACK XL","CHALECOS","2060.34","0","1124.514719"
"25/02/2025","1","12430-019-10-R","5.11 A/T MID BLACK 10 R","CALZADO","3525.86","0","1901.770168"
"25/02/2025","1","10035-010-L","3 PACK PT ANKLE SOCK WHITE L","CALCETINES","387.93","0","193.961699"
"25/02/2025","1","92093-194-1SZ","FROG DIVER PATCH GREEN 1SZ","PARCHES","189.65","0","167.3192"
"25/02/2025","1","76070-019-XL","CLUB RUCK S/S TEE BLACK XL","PLAYERAS","461.2","40","267.8062"
"25/02/2025","1","76340MX-019-XL","MEXICO 5.11 FILL SS TEE BLACK XL","PLAYERAS","560.35","40","300.4128"
"25/02/2025","1","74520A-724-34-32","RIDGE PANT DARK NAVY 34 32","PANTALONES","1965.52","10","1191.141612"
"25/02/2025","1","72521-098-L","MARKSMAN L/S SHIRT VOLCANIC L","CAMISAS","1456.89","10","634.815768"
"25/02/2025","1","56963ABR-019-1SZ","MOAB 6 BLACK 1SZ","MOCHILAS","1931.03","10","1011.860321"
"25/02/2025","2","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","10","61.287865"
"25/02/2025","2","1A365015127","CALCETIN BOTA COMBATE TS AZUL 9-11","CALCETINES","112.07","10","61.371554"
"25/02/2025","1","40016-019-L","UTILI-T 3PK S/S T BLACK L","PLAYERAS","1094.83","10","667.166979"
"25/02/2025","1","59409-019-M","TRAINER 1 1/2 INCH BELT BLACK M","CINTURONES","1068.96","10","623.751906"
"25/02/2025","1","64445ABR-055-6-R","WM ABR PRO PANT KHAKI 6 R","PANTALONES","1543.1","10","943.021073"
"26/02/2025","1","76166AAB-798-L","TROPICAL LOCKUP SS TEE POND L","PLAYERAS","560.35","40","262.387414"
"26/02/2025","1","41195AAWF-040-L","LEGACY CAMO FILL S/S TEE SILVER L","PLAYERAS","461.2","40","232.2376"
"26/02/2025","1","74465-648-34-32","DEFENDER-FLEX SLIM JEAN SW INDIGO 34 32","PANTALONES","1853.44","0","864.974648"
"26/02/2025","1","59551-134-L","TDU 1 1/2 INCH BELT KANGAROO L","CINTURONES","448.27","0","275.131854"
"26/02/2025","1","74434A-019-34-32","APEX PANT BLACK 34 32","PANTALONES","1939.65","0","1023.98964"
"26/02/2025","1","74369-019-30-30","STRYKE PANT W/FLEX-TAC TM BLACK 30 30","PANTALONES","1939.65","0","925.044286"
"26/02/2025","1","89471-019-1SZ","HALO NECK GAITER BLACK 1 SZ","ACCESORIOS","301.72","10","186.445624"
"26/02/2025","1","56670-694-1SZ","EDT RESCUE ALERT BLUE 1 SZ","ACCESORIOS","310.34","10","150.187222"
"26/02/2025","1","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","10","61.613988"
"26/02/2025","1","59567-134-M","DOUBLE DUTY TDU BELT 1.75","CINTURONES","629.31","10","373.176277"
"26/02/2025","1","1A328023163","CALCETIN DEPORTE TALONERA BS GRIS  9-11","CALCETINES","99.14","10","53.837795"
"26/02/2025","1","82093-108-1SZ","GOOD LUCK 2.0 PATCH BROWN 1 SZ","PARCHES","258.62","10","154.5423"
"26/02/2025","1","92710-999-1SZ","MX AGUILA LEGACY PATCH BLACK 1SZ","PARCHES","189.66","10","102.026911"
"26/02/2025","1","92710-999-1SZ","MX AGUILA LEGACY PATCH BLACK 1SZ","PARCHES","189.66","10","102.026911"
"26/02/2025","1","48373-019-S","CHAMELEON SOFTSHELL 2.0 BLACK S","CHAMARRAS","3353.44","10","1845.351943"
"27/02/2025","1","40016-010-S","UTILI-T 3PK S/S T WHITE S","PLAYERAS","1094.83","0","611.395685"
"27/02/2025","1","42111YK-728-M","PEACEMAKERS L/S TEE NAVY M","PLAYERAS","775.86","40","357.1172"
"27/02/2025","1","42111XZ-010-M","SKI TEAM L/S TEE WHITE M","PLAYERAS","775.86","40","357.1172"
"27/02/2025","1","1A228050163","CALCETIN DEPORTE TALONERA BS NEGRO 10-12","CALCETINES","99.14","0","53.837795"
"28/02/2025","1","50802-194-1 SZ","NO FKS GIVEN KEYCHAIN GREEN 1SZ","ACCESORIOS","150.86","0","77.583"
"28/02/2025","1","92712-999-1SZ","VIVA MÉXICO KEYCHAIN BLACK 1SZ","PARCHES","189.66","0","102.026911"
"28/02/2025","2","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","0","61.253074"
"28/02/2025","1","40016-019-L","UTILI-T 3PK S/S T BLACK L","PLAYERAS","1094.83","25","667.166979"
"28/02/2025","1","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"28/02/2025","1","71340-019-2XL","FREEDOM FLEX SS SHIRT BLACK 2XL","CAMISAS","1456.89","25","859.946006"
"28/02/2025","1","72479-992-L","FAST-TAC L/S SHIRT UNIFORM WHTE L","CAMISAS","1189.65","0","709.378464"
"28/02/2025","1","GLK-171926-OWBPD","OWB KYDEX Paddle Holster (Optic Ready)","HOLSTER","1066.38","10","624.617463"
"28/02/2025","1","92444-194-1SZ","KEYBOARD WARRIOR PATCH GREEN 1SZ","PARCHES","189.66","10","85.588977"
"01/03/2025","1","76192-019-S","BATTLE TESTED LS TEE BLACK S","PLAYERAS","646.55","40","357.779347"
"01/03/2025","1","76133-019-S","PRTCTRS DEEP SPACE SS TEE BLACK S","PLAYERAS","461.2","40","255.556677"
"01/03/2025","1","SR-L3","IR LED L3 MODIFIED SWITCH RAIL-TAN","LINTERNAS","1232.76","0","522.425197"
"01/03/2025","1","GLK-171926-OWBPD","OWB KYDEX Paddle Holster (Optic Ready)","HOLSTER","1066.38","0","624.617463"
"01/03/2025","1","59567-134-L","DOUBLE DUTY TDU BELT 1.75","CINTURONES","629.31","15","372.456833"
"01/03/2025","1","74434-190-32-32","APEX PANT TDU GREEN 32 32","PANTALONES","1939.65","15","950.146362"
"01/03/2025","1","AT-61120 -02-09","PORTA PISTOLA GLOCK 17/19/22 NIVEL II G.","HOLSTER","650.86","40","324.689362"
"01/03/2025","1","56703-019-1SZ","ABR PLATE CARRIER BLACK 1 SZ","CHALECOS","3663.79","10","2022.533612"
"01/03/2025","1","56655-019-1SZ","FLEX DISPOSABLE GLV POUCH BLACK 1 SZ","POUCHES","568.97","10","348.6354"
"01/03/2025","1","56702ABR-019-1SZ","LVC6 2.0 WAIST PACK BLACK 1SZ","MOCHILAS","1025.86","10","576.635649"
"01/03/2025","1","56669-019-1SZ","FLEX DBL PISTOL 2.0 POUCH BLACK 1 SZ","POUCHES","758.62","10","383.567403"
"03/03/2025","1","56964-092-1SZ","RUSH MOAB 10 STORM 1SZ","MOCHILAS","2629.31","0","1533.7098"
"03/03/2025","1","74521-055-40-32","ICON PANT KHAKI 40 32","PANTALONES","1939.66","0","1014.980623"
"03/03/2025","1","74439A-018-40-32","FAST-TAC CARGO PANT CHARCOAL 40 32","PANTALONES","1370.69","0","774.430037"
"03/03/2025","1","74369-724-40-32","STRYKE PANT W/FLEX-TAC TM DRK NVY 40 32","PANTALONES","1939.65","0","925.044286"
"03/03/2025","1","74369ABR-019-40-32","STRYKE PANT W/FLEX-TAC TM BLACK 40 32","PANTALONES","1974.14","0","1213.195261"
"03/03/2025","1","1A228050163","CALCETIN DEPORTE TALONERA BS NEGRO 10-12","CALCETINES","99.14","0","53.837795"
"03/03/2025","1","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"03/03/2025","1","51164-019-1SZ","KUBATON TACTICAL PEN BLACK 1 SZ","ACCESORIOS","681.03","0","330.150001"
"03/03/2025","1","74439ABR-724-46-32","FAST-TAC CARGO PANT DARK NAVY 46 32","PANTALONES","1504.31","0","1035.217017"
"03/03/2025","1","74369-724-32-30","STRYKE PANT W/FLEX-TAC TM DRK NVY 32 30","PANTALONES","1939.65","0","933.752418"
"03/03/2025","1","72175-724-3XL","TACLITE PRO L/S SHIRT DARK NAVY 3XL","CAMISAS","1767.24","0","822.47486"
"04/03/2025","1","74434ABR-116-34-32","APEX PANT BATTLE BROWN 34 32","PANTALONES","1939.66","0","1191.1552"
"04/03/2025","1","74521-724-34-32","ICON PANT DARK NAVY 34 32","PANTALONES","1939.66","0","983.602719"
"04/03/2025","1","74434ABR-117-34-32","APEX PANT BURNT 34 32","PANTALONES","1939.66","0","1191.141612"
"04/03/2025","1","74434A-098-34-32","APEX PANT VOLCANIC 34 32","PANTALONES","1939.66","0","1191.141612"
"04/03/2025","1","71340-019-M","FREEDOM FLEX SS SHIRT BLACK M","CAMISAS","1456.89","0","826.35031"
"04/03/2025","1","71175-190-S","TACLITE PRO S/S SHIRT TDU GREEN S","CAMISAS","1370.69","0","719.493569"
"04/03/2025","2","56180ABR-026-1SZ","2 BANGER DOUBLE TAP 1SZ","MOCHILAS","1370.69","0","793.498226"
"04/03/2025","1","89134-134-M/L","VENT-TAC HAT KANGAROO M/L","GORRA","672.41","30","373.743678"
"04/03/2025","10","RGSR-07S-R3","Radiant Rechargeable LED Glow Stick Disc","ACCESORIOS","199.14","15","109.704856"
"04/03/2025","1","53391-019-1SZ","RAPID L2 BLACK 1 SZ","LINTERNAS","1250","15","662.340284"
"04/03/2025","1","51774-988-1SZ","LE EMT 2.0 TUMBLD STEEL 1SZ","NAVAJAS","1491.38","15","704.542353"
"04/03/2025","1","MPLS-II-5-BK","SWITCH-BLACK BODY WHITE/IR LEDS DUAL","LINTERNAS","1689.66","15","715.58077"
"04/03/2025","6","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","15","61.287865"
